t,neuron_id,threshold
16,52,0.358448
16,53,0.840129
16,54,0.245963
16,55,0.783479
16,56,0.478297
16,57,0.946381
16,58,0.972174
16,59,0.052664
16,60,0.114185
16,61,0.625914
16,62,0.483485
16,63,0.221074
16,64,0.674055
16,65,0.827397
16,66,0.131165
16,67,0.173015
16,68,0.349261
16,69,0.813377
16,70,0.727878
16,71,0.678832
16,72,0.810135
16,73,0.538366
16,74,0.288182
16,75,0.621034
16,76,0.261770
16,77,0.397688
16,78,0.397501
16,79,0.309329
16,80,0.386030
16,81,0.131397
16,82,0.208406
16,83,0.975505
16,84,0.272823
16,85,0.346322
16,86,0.979483
16,87,0.650600
16,88,0.306057
16,89,0.918025
16,90,0.539170
16,91,0.283675
16,92,0.777455
16,93,0.503995
16,94,0.684369
16,95,0.992632
16,96,0.256181
16,97,0.606182
16,98,0.215650
16,99,0.433844
17,0,0.770115
17,1,0.328473
17,2,0.450570
17,3,0.185740
17,4,0.467105
17,5,0.356994
17,6,0.998576
17,7,0.277425
17,8,0.303391
17,9,0.162622
17,10,0.719769
17,11,0.580577
17,12,0.020538
17,13,0.393325
17,14,0.897888
17,15,0.272443
17,16,0.419920
17,17,0.779024
17,18,0.027340
17,19,0.520862
17,20,0.862058
17,21,0.628034
17,22,0.249924
17,23,0.137945
17,24,0.207527
17,25,0.025621
17,26,0.615965
17,27,0.784441
17,28,0.496989
17,29,0.926334
17,30,0.469177
17,31,0.895633
17,32,0.534176
17,33,0.835375
17,34,0.984969
17,35,0.450065
17,36,0.587655
17,37,0.396316
17,38,0.153473
17,39,0.162516
17,40,0.586067
17,41,0.143896
17,42,0.416580
17,43,0.424656
17,44,0.561450
17,45,0.724850
17,46,0.187297
17,47,0.368713
17,48,0.048120
17,49,0.252859
17,50,0.503792
17,51,0.662977
17,52,0.358448
17,53,0.840129
17,54,0.245963
17,55,0.783479
17,56,0.478297
17,57,0.946381
17,58,0.972174
17,59,0.052664
17,60,0.114185
17,61,0.625914
17,62,0.483485
17,63,0.221074
17,64,0.674055
17,65,0.827397
17,66,0.131165
17,67,0.173015
17,68,0.349261
17,69,0.813377
17,70,0.727878
17,71,0.678832
17,72,0.810135
17,73,0.538366
17,74,0.288182
17,75,0.621034
17,76,0.261770
17,77,0.397688
17,78,0.397501
17,79,0.309329
17,80,0.386030
17,81,0.131397
17,82,0.208406
17,83,0.975505
17,84,0.272823
17,85,0.346322
17,86,0.979483
17,87,0.650600
17,88,0.306057
17,89,0.918025
17,90,0.539170
17,91,0.283675
17,92,0.777455
17,93,0.503995
17,94,0.684369
17,95,0.992632
17,96,0.256181
17,97,0.606182
17,98,0.215650
17,99,0.433844
18,0,0.770115
18,1,0.328473
18,2,0.450570
18,3,0.185740
18,4,0.467105
18,5,0.356994
18,6,0.998576
18,7,0.277425
18,8,0.303391
18,9,0.162622
18,10,0.719769
18,11,0.580577
18,12,0.020538
18,13,0.393325
18,14,0.897888
18,15,0.272443
18,16,0.419920
18,17,0.779024
18,18,0.027340
18,19,0.520862
18,20,0.862058
18,21,0.628034
18,22,0.249924
18,23,0.137945
18,24,0.207527
18,25,0.025621
18,26,0.615965
18,27,0.784441
18,28,0.496989
18,29,0.926334
18,30,0.469177
18,31,0.895633
18,32,0.534176
18,33,0.835375
18,34,0.984969
18,35,0.450065
18,36,0.587655
18,37,0.396316
18,38,0.153473
18,39,0.162516
18,40,0.586067
18,41,0.143896
18,42,0.416580
18,43,0.424656
18,44,0.561450
18,45,0.724850
18,46,0.187297
18,47,0.368713
18,48,0.048120
18,49,0.252859
18,50,0.503792
18,51,0.662977
18,52,0.358448
18,53,0.840129
18,54,0.245963
18,55,0.783479
18,56,0.478297
18,57,0.946381
18,58,0.972174
18,59,0.052664
18,60,0.114185
18,61,0.625914
18,62,0.483485
18,63,0.221074
18,64,0.674055
18,65,0.827397
18,66,0.131165
18,67,0.173015
18,68,0.349261
18,69,0.813377
18,70,0.727878
18,71,0.678832
18,72,0.810135
18,73,0.538366
18,74,0.288182
18,75,0.621034
18,76,0.261770
18,77,0.397688
18,78,0.397501
18,79,0.309329
18,80,0.386030
18,81,0.131397
18,82,0.208406
18,83,0.975505
18,84,0.272823
18,85,0.346322
18,86,0.979483
18,87,0.650600
18,88,0.306057
18,89,0.918025
18,90,0.539170
18,91,0.283675
18,92,0.777455
18,93,0.503995
18,94,0.684369
18,95,0.992632
18,96,0.256181
18,97,0.606182
18,98,0.215650
18,99,0.433844
19,0,0.770115
19,1,0.328473
19,2,0.450570
19,3,0.185740
19,4,0.467105
19,5,0.356994
19,6,0.998576
19,7,0.277425
19,8,0.303391
19,9,0.162622
19,10,0.719769
19,11,0.580577
19,12,0.020538
19,13,0.393325
19,14,0.897888
19,15,0.272443
19,16,0.419920
19,17,0.779024
19,18,0.027340
19,19,0.520862
19,20,0.862058
19,21,0.628034
19,22,0.249924
19,23,0.137945
19,24,0.207527
19,25,0.025621
19,26,0.615965
19,27,0.784441
19,28,0.496989
19,29,0.926334
19,30,0.469177
19,31,0.895633
19,32,0.534176
19,33,0.835375
19,34,0.984969
19,35,0.450065
19,36,0.587655
19,37,0.396316
19,38,0.153473
19,39,0.162516
19,40,0.586067
19,41,0.143896
19,42,0.416580
19,43,0.424656
19,44,0.561450
19,45,0.724850
19,46,0.187297
19,47,0.368713
19,48,0.048120
19,49,0.252859
19,50,0.503792
19,51,0.662977
19,52,0.358448
19,53,0.840129
19,54,0.245963
19,55,0.783479
19,56,0.478297
19,57,0.946381
19,58,0.972174
19,59,0.052664
19,60,0.114185
19,61,0.625914
19,62,0.483485
19,63,0.221074
19,64,0.674055
19,65,0.827397
19,66,0.131165
19,67,0.173015
19,68,0.349261
19,69,0.813377
19,70,0.727878
19,71,0.678832
19,72,0.810135
19,73,0.538366
19,74,0.288182
19,75,0.621034
19,76,0.261770
19,77,0.397688
19,78,0.397501
19,79,0.309329
19,80,0.386030
19,81,0.131397
19,82,0.208406
19,83,0.975505
19,84,0.272823
19,85,0.346322
19,86,0.979483
19,87,0.650600
19,88,0.306057
19,89,0.918025
19,90,0.539170
19,91,0.283675
19,92,0.777455
19,93,0.503995
19,94,0.684369
19,95,0.992632
19,96,0.256181
19,97,0.606182
19,98,0.215650
19,99,0.433844
20,0,0.770115
20,1,0.328473
20,2,0.450570
20,3,0.185740
20,4,0.467105
20,5,0.356994
20,6,0.998576
20,7,0.277425
20,8,0.303391
20,9,0.162622
20,10,0.719769
20,11,0.580577
20,12,0.020538
20,13,0.393325
20,14,0.897888
20,15,0.272443
20,16,0.419920
20,17,0.779024
20,18,0.027340
20,19,0.520862
20,20,0.862058
20,21,0.628034
20,22,0.249924
20,23,0.137945
20,24,0.207527
20,25,0.025621
20,26,0.615965
20,27,0.784441
20,28,0.496989
20,29,0.926334
20,30,0.469177
20,31,0.895633
20,32,0.534176
20,33,0.835375
20,34,0.984969
20,35,0.450065
20,36,0.587655
20,37,0.396316
20,38,0.153473
20,39,0.162516
20,40,0.586067
20,41,0.143896
20,42,0.416580
20,43,0.424656
20,44,0.561450
20,45,0.724850
20,46,0.187297
20,47,0.368713
20,48,0.048120
20,49,0.252859
20,50,0.503792
20,51,0.662977
20,52,0.358448
20,53,0.840129
20,54,0.245963
20,55,0.783479
20,56,0.478297
20,57,0.946381
20,58,0.972174
20,59,0.052664
20,60,0.114185
20,61,0.625914
20,62,0.483485
20,63,0.221074
20,64,0.674055
20,65,0.827397
20,66,0.131165
20,67,0.173015
20,68,0.349261
20,69,0.813377
20,70,0.727878
20,71,0.678832
20,72,0.810135
20,73,0.538366
20,74,0.288182
20,75,0.621034
20,76,0.261770
20,77,0.397688
20,78,0.397501
20,79,0.309329
20,80,0.386030
20,81,0.131397
20,82,0.208406
20,83,0.975505
20,84,0.272823
20,85,0.346322
20,86,0.979483
20,87,0.650600
20,88,0.306057
20,89,0.918025
20,90,0.539170
20,91,0.283675
20,92,0.777455
20,93,0.503995
20,94,0.684369
20,95,0.992632
20,96,0.256181
20,97,0.606182
20,98,0.215650
20,99,0.433844
21,0,0.770115
21,1,0.328473
21,2,0.450570
21,3,0.185740
21,4,0.467105
21,5,0.356994
21,6,0.998576
21,7,0.277425
21,8,0.303391
21,9,0.162622
21,10,0.719769
21,11,0.580577
21,12,0.020538
21,13,0.393325
21,14,0.897888
21,15,0.272443
21,16,0.419920
21,17,0.779024
21,18,0.027340
21,19,0.520862
21,20,0.862058
21,21,0.628034
21,22,0.249924
21,23,0.137945
21,24,0.207527
21,25,0.025621
21,26,0.615965
21,27,0.784441
21,28,0.496989
21,29,0.926334
21,30,0.469177
21,31,0.895633
21,32,0.534176
21,33,0.835375
21,34,0.984969
21,35,0.450065
21,36,0.587655
21,37,0.396316
21,38,0.153473
21,39,0.162516
21,40,0.586067
21,41,0.143896
21,42,0.416580
21,43,0.424656
21,44,0.561450
21,45,0.724850
21,46,0.187297
21,47,0.368713
21,48,0.048120
21,49,0.252859
21,50,0.503792
21,51,0.662977
21,52,0.358448
21,53,0.840129
21,54,0.245963
21,55,0.783479
21,56,0.478297
21,57,0.946381
21,58,0.972174
21,59,0.052664
21,60,0.114185
21,61,0.625914
21,62,0.483485
21,63,0.221074
21,64,0.674055
21,65,0.827397
21,66,0.131165
21,67,0.173015
21,68,0.349261
21,69,0.813377
21,70,0.727878
21,71,0.678832
21,72,0.810135
21,73,0.538366
21,74,0.288182
21,75,0.621034
21,76,0.261770
21,77,0.397688
21,78,0.397501
21,79,0.309329
21,80,0.386030
21,81,0.131397
21,82,0.208406
21,83,0.975505
21,84,0.272823
21,85,0.346322
21,86,0.979483
21,87,0.650600
21,88,0.306057
21,89,0.918025
21,90,0.539170
21,91,0.283675
21,92,0.777455
21,93,0.503995
21,94,0.684369
21,95,0.992632
21,96,0.256181
21,97,0.606182
21,98,0.215650
21,99,0.433844
22,0,0.770115
22,1,0.328473
22,2,0.450570
22,3,0.185740
22,4,0.467105
22,5,0.356994
22,6,0.998576
22,7,0.277425
22,8,0.303391
22,9,0.162622
22,10,0.719769
22,11,0.580577
22,12,0.020538
22,13,0.393325
22,14,0.897888
22,15,0.272443
22,16,0.419920
22,17,0.779024
22,18,0.027340
22,19,0.520862
22,20,0.862058
22,21,0.628034
22,22,0.249924
22,23,0.137945
22,24,0.207527
22,25,0.025621
22,26,0.615965
22,27,0.784441
22,28,0.496989
22,29,0.926334
22,30,0.469177
22,31,0.895633
22,32,0.534176
22,33,0.835375
22,34,0.984969
22,35,0.450065
22,36,0.587655
22,37,0.396316
22,38,0.153473
22,39,0.162516
22,40,0.586067
22,41,0.143896
22,42,0.416580
22,43,0.424656
22,44,0.561450
22,45,0.724850
22,46,0.187297
22,47,0.368713
22,48,0.048120
22,49,0.252859
22,50,0.503792
22,51,0.662977
22,52,0.358448
22,53,0.840129
22,54,0.245963
22,55,0.783479
22,56,0.478297
22,57,0.946381
22,58,0.972174
22,59,0.052664
22,60,0.114185
22,61,0.625914
22,62,0.483485
22,63,0.221074
22,64,0.674055
22,65,0.827397
22,66,0.131165
22,67,0.173015
22,68,0.349261
22,69,0.813377
22,70,0.727878
22,71,0.678832
22,72,0.810135
22,73,0.538366
22,74,0.288182
22,75,0.621034
22,76,0.261770
22,77,0.397688
22,78,0.397501
22,79,0.309329
22,80,0.386030
22,81,0.131397
22,82,0.208406
22,83,0.975505
22,84,0.272823
22,85,0.346322
22,86,0.979483
22,87,0.650600
22,88,0.306057
22,89,0.918025
22,90,0.539170
22,91,0.283675
22,92,0.777455
22,93,0.503995
22,94,0.684369
22,95,0.992632
22,96,0.256181
22,97,0.606182
22,98,0.215650
22,99,0.433844
23,0,0.770115
23,1,0.328473
23,2,0.450570
23,3,0.185740
23,4,0.467105
23,5,0.356994
23,6,0.998576
23,7,0.277425
23,8,0.303391
23,9,0.162622
23,10,0.719769
23,11,0.580577
23,12,0.020538
23,13,0.393325
23,14,0.897888
23,15,0.272443
23,16,0.419920
23,17,0.779024
23,18,0.027340
23,19,0.520862
23,20,0.862058
23,21,0.628034
23,22,0.249924
23,23,0.137945
23,24,0.207527
23,25,0.025621
23,26,0.615965
23,27,0.784441
23,28,0.496989
23,29,0.926334
23,30,0.469177
23,31,0.895633
23,32,0.534176
23,33,0.835375
23,34,0.984969
23,35,0.450065
23,36,0.587655
23,37,0.396316
23,38,0.153473
23,39,0.162516
23,40,0.586067
23,41,0.143896
23,42,0.416580
23,43,0.424656
23,44,0.561450
23,45,0.724850
23,46,0.187297
23,47,0.368713
23,48,0.048120
23,49,0.252859
23,50,0.503792
23,51,0.662977
23,52,0.358448
23,53,0.840129
23,54,0.245963
23,55,0.783479
23,56,0.478297
23,57,0.946381
23,58,0.972174
23,59,0.052664
23,60,0.114185
23,61,0.625914
23,62,0.483485
23,63,0.221074
23,64,0.674055
23,65,0.827397
23,66,0.131165
23,67,0.173015
23,68,0.349261
23,69,0.813377
23,70,0.727878
23,71,0.678832
23,72,0.810135
23,73,0.538366
23,74,0.288182
23,75,0.621034
23,76,0.261770
23,77,0.397688
23,78,0.397501
23,79,0.309329
23,80,0.386030
23,81,0.131397
23,82,0.208406
23,83,0.975505
23,84,0.272823
23,85,0.346322
23,86,0.979483
23,87,0.650600
23,88,0.306057
23,89,0.918025
23,90,0.539170
23,91,0.283675
23,92,0.777455
23,93,0.503995
23,94,0.684369
23,95,0.992632
23,96,0.256181
23,97,0.606182
23,98,0.215650
23,99,0.433844
24,0,0.770115
24,1,0.328473
24,2,0.450570
24,3,0.185740
24,4,0.467105
24,5,0.356994
24,6,0.998576
24,7,0.277425
24,8,0.303391
24,9,0.162622
24,10,0.719769
24,11,0.580577
24,12,0.020538
24,13,0.393325
24,14,0.897888
24,15,0.272443
24,16,0.419920
24,17,0.779024
24,18,0.027340
24,19,0.520862
24,20,0.862058
24,21,0.628034
24,22,0.249924
24,23,0.137945
24,24,0.207527
24,25,0.025621
24,26,0.615965
24,27,0.784441
24,28,0.496989
24,29,0.926334
24,30,0.469177
24,31,0.895633
24,32,0.534176
24,33,0.835375
24,34,0.984969
24,35,0.450065
24,36,0.587655
24,37,0.396316
24,38,0.153473
24,39,0.162516
24,40,0.586067
24,41,0.143896
24,42,0.416580
24,43,0.424656
24,44,0.561450
24,45,0.724850
24,46,0.187297
24,47,0.368713
24,48,0.048120
24,49,0.252859
24,50,0.503792
24,51,0.662977
24,52,0.358448
24,53,0.840129
24,54,0.245963
24,55,0.783479
24,56,0.478297
24,57,0.946381
24,58,0.972174
24,59,0.052664
24,60,0.114185
24,61,0.625914
24,62,0.483485
24,63,0.221074
24,64,0.674055
24,65,0.827397
24,66,0.131165
24,67,0.173015
24,68,0.349261
24,69,0.813377
24,70,0.727878
24,71,0.678832
24,72,0.810135
24,73,0.538366
24,74,0.288182
24,75,0.621034
24,76,0.261770
24,77,0.397688
24,78,0.397501
24,79,0.309329
24,80,0.386030
24,81,0.131397
24,82,0.208406
24,83,0.975505
24,84,0.272823
24,85,0.346322
24,86,0.979483
24,87,0.650600
24,88,0.306057
24,89,0.918025
24,90,0.539170
24,91,0.283675
24,92,0.777455
24,93,0.503995
24,94,0.684369
24,95,0.992632
24,96,0.256181
24,97,0.606182
24,98,0.215650
24,99,0.433844
25,0,0.770115
25,1,0.328473
25,2,0.450570
25,3,0.185740
25,4,0.467105
25,5,0.356994
25,6,0.998576
25,7,0.277425
25,8,0.303391
25,9,0.162622
25,10,0.719769
25,11,0.580577
25,12,0.020538
25,13,0.393325
25,14,0.897888
25,15,0.272443
25,16,0.419920
25,17,0.779024
25,18,0.027340
25,19,0.520862
25,20,0.862058
25,21,0.628034
25,22,0.249924
25,23,0.137945
25,24,0.207527
25,25,0.025621
25,26,0.615965
25,27,0.784441
25,28,0.496989
25,29,0.926334
25,30,0.469177
25,31,0.895633
25,32,0.534176
25,33,0.835375
25,34,0.984969
25,35,0.450065
25,36,0.587655
25,37,0.396316
25,38,0.153473
25,39,0.162516
25,40,0.586067
25,41,0.143896
25,42,0.416580
25,43,0.424656
25,44,0.561450
25,45,0.724850
25,46,0.187297
25,47,0.368713
25,48,0.048120
25,49,0.252859
25,50,0.503792
25,51,0.662977
25,52,0.358448
25,53,0.840129
25,54,0.245963
25,55,0.783479
25,56,0.478297
25,57,0.946381
25,58,0.972174
25,59,0.052664
25,60,0.114185
25,61,0.625914
25,62,0.483485
25,63,0.221074
25,64,0.674055
25,65,0.827397
25,66,0.131165
25,67,0.173015
25,68,0.349261
25,69,0.813377
25,70,0.727878
25,71,0.678832
25,72,0.810135
25,73,0.538366
25,74,0.288182
25,75,0.621034
25,76,0.261770
25,77,0.397688
25,78,0.397501
25,79,0.309329
25,80,0.386030
25,81,0.131397
25,82,0.208406
25,83,0.975505
25,84,0.272823
25,85,0.346322
25,86,0.979483
25,87,0.650600
25,88,0.306057
25,89,0.918025
25,90,0.539170
25,91,0.283675
25,92,0.777455
25,93,0.503995
25,94,0.684369
25,95,0.992632
25,96,0.256181
25,97,0.606182
25,98,0.215650
25,99,0.433844
26,0,0.770115
26,1,0.328473
26,2,0.450570
26,3,0.185740
26,4,0.467105
26,5,0.356994
26,6,0.998576
26,7,0.277425
26,8,0.303391
26,9,0.162622
26,10,0.719769
26,11,0.580577
26,12,0.020538
26,13,0.393325
26,14,0.897888
26,15,0.272443
26,16,0.419920
26,17,0.779024
26,18,0.027340
26,19,0.520862
26,20,0.862058
26,21,0.628034
26,22,0.249924
26,23,0.137945
26,24,0.207527
26,25,0.025621
26,26,0.615965
26,27,0.784441
26,28,0.496989
26,29,0.926334
26,30,0.469177
26,31,0.895633
26,32,0.534176
26,33,0.835375
26,34,0.984969
26,35,0.450065
26,36,0.587655
26,37,0.396316
26,38,0.153473
26,39,0.162516
26,40,0.586067
26,41,0.143896
26,42,0.416580
26,43,0.424656
26,44,0.561450
26,45,0.724850
26,46,0.187297
26,47,0.368713
26,48,0.048120
26,49,0.252859
26,50,0.503792
26,51,0.662977
26,52,0.358448
26,53,0.840129
26,54,0.245963
26,55,0.783479
26,56,0.478297
26,57,0.946381
26,58,0.972174
26,59,0.052664
26,60,0.114185
26,61,0.625914
26,62,0.483485
26,63,0.221074
26,64,0.674055
26,65,0.827397
26,66,0.131165
26,67,0.173015
26,68,0.349261
26,69,0.813377
26,70,0.727878
26,71,0.678832
26,72,0.810135
26,73,0.538366
26,74,0.288182
26,75,0.621034
26,76,0.261770
26,77,0.397688
26,78,0.397501
26,79,0.309329
26,80,0.386030
26,81,0.131397
26,82,0.208406
26,83,0.975505
26,84,0.272823
26,85,0.346322
26,86,0.979483
26,87,0.650600
26,88,0.306057
26,89,0.918025
26,90,0.539170
26,91,0.283675
26,92,0.777455
26,93,0.503995
26,94,0.684369
26,95,0.992632
26,96,0.256181
26,97,0.606182
26,98,0.215650
26,99,0.433844
27,0,0.770115
27,1,0.328473
27,2,0.450570
27,3,0.185740
27,4,0.467105
27,5,0.356994
27,6,0.998576
27,7,0.277425
27,8,0.303391
27,9,0.162622
27,10,0.719769
27,11,0.580577
27,12,0.020538
27,13,0.393325
27,14,0.897888
27,15,0.272443
27,16,0.419920
27,17,0.779024
27,18,0.027340
27,19,0.520862
27,20,0.862058
27,21,0.628034
27,22,0.249924
27,23,0.137945
27,24,0.207527
27,25,0.025621
27,26,0.615965
27,27,0.784441
27,28,0.496989
27,29,0.926334
27,30,0.469177
27,31,0.895633
27,32,0.534176
27,33,0.835375
27,34,0.984969
27,35,0.450065
27,36,0.587655
27,37,0.396316
27,38,0.153473
27,39,0.162516
27,40,0.586067
27,41,0.143896
27,42,0.416580
27,43,0.424656
27,44,0.561450
27,45,0.724850
27,46,0.187297
27,47,0.368713
27,48,0.048120
27,49,0.252859
27,50,0.503792
27,51,0.662977
27,52,0.358448
27,53,0.840129
27,54,0.245963
27,55,0.783479
27,56,0.478297
27,57,0.946381
27,58,0.972174
27,59,0.052664
27,60,0.114185
27,61,0.625914
27,62,0.483485
27,63,0.221074
27,64,0.674055
27,65,0.827397
27,66,0.131165
27,67,0.173015
27,68,0.349261
27,69,0.813377
27,70,0.727878
27,71,0.678832
27,72,0.810135
27,73,0.538366
27,74,0.288182
27,75,0.621034
27,76,0.261770
27,77,0.397688
27,78,0.397501
27,79,0.309329
27,80,0.386030
27,81,0.131397
27,82,0.208406
27,83,0.975505
27,84,0.272823
27,85,0.346322
27,86,0.979483
27,87,0.650600
27,88,0.306057
27,89,0.918025
27,90,0.539170
27,91,0.283675
27,92,0.777455
27,93,0.503995
27,94,0.684369
27,95,0.992632
27,96,0.256181
27,97,0.606182
27,98,0.215650
27,99,0.433844
28,0,0.770115
28,1,0.328473
28,2,0.450570
28,3,0.185740
28,4,0.467105
28,5,0.356994
28,6,0.998576
28,7,0.277425
28,8,0.303391
28,9,0.162622
28,10,0.719769
28,11,0.580577
28,12,0.020538
28,13,0.393325
28,14,0.897888
28,15,0.272443
28,16,0.419920
28,17,0.779024
28,18,0.027340
28,19,0.520862
28,20,0.862058
28,21,0.628034
28,22,0.249924
28,23,0.137945
28,24,0.207527
28,25,0.025621
28,26,0.615965
28,27,0.784441
28,28,0.496989
28,29,0.926334
28,30,0.469177
28,31,0.895633
28,32,0.534176
28,33,0.835375
28,34,0.984969
28,35,0.450065
28,36,0.587655
28,37,0.396316
28,38,0.153473
28,39,0.162516
28,40,0.586067
28,41,0.143896
28,42,0.416580
28,43,0.424656
28,44,0.561450
28,45,0.724850
28,46,0.187297
28,47,0.368713
28,48,0.048120
28,49,0.252859
28,50,0.503792
28,51,0.662977
28,52,0.358448
28,53,0.840129
28,54,0.245963
28,55,0.783479
28,56,0.478297
28,57,0.946381
28,58,0.972174
28,59,0.052664
28,60,0.114185
28,61,0.625914
28,62,0.483485
28,63,0.221074
28,64,0.674055
28,65,0.827397
28,66,0.131165
28,67,0.173015
28,68,0.349261
28,69,0.813377
28,70,0.727878
28,71,0.678832
28,72,0.810135
28,73,0.538366
28,74,0.288182
28,75,0.621034
28,76,0.261770
28,77,0.397688
28,78,0.397501
28,79,0.309329
28,80,0.386030
28,81,0.131397
28,82,0.208406
28,83,0.975505
28,84,0.272823
28,85,0.346322
28,86,0.979483
28,87,0.650600
28,88,0.306057
28,89,0.918025
28,90,0.539170
28,91,0.283675
28,92,0.777455
28,93,0.503995
28,94,0.684369
28,95,0.992632
28,96,0.256181
28,97,0.606182
28,98,0.215650
28,99,0.433844
29,0,0.770115
29,1,0.328473
29,2,0.450570
29,3,0.185740
29,4,0.467105
29,5,0.356994
29,6,0.998576
29,7,0.277425
29,8,0.303391
29,9,0.162622
29,10,0.719769
29,11,0.580577
29,12,0.020538
29,13,0.393325
29,14,0.897888
29,15,0.272443
29,16,0.419920
29,17,0.779024
29,18,0.027340
29,19,0.520862
29,20,0.862058
29,21,0.628034
29,22,0.249924
29,23,0.137945
29,24,0.207527
29,25,0.025621
29,26,0.615965
29,27,0.784441
29,28,0.496989
29,29,0.926334
29,30,0.469177
29,31,0.895633
29,32,0.534176
29,33,0.835375
29,34,0.984969
29,35,0.450065
29,36,0.587655
29,37,0.396316
29,38,0.153473
29,39,0.162516
29,40,0.586067
29,41,0.143896
29,42,0.416580
29,43,0.424656
29,44,0.561450
29,45,0.724850
29,46,0.187297
29,47,0.368713
29,48,0.048120
29,49,0.252859
29,50,0.503792
29,51,0.662977
29,52,0.358448
29,53,0.840129
29,54,0.245963
29,55,0.783479
29,56,0.478297
29,57,0.946381
29,58,0.972174
29,59,0.052664
29,60,0.114185
29,61,0.625914
29,62,0.483485
29,63,0.221074
29,64,0.674055
29,65,0.827397
29,66,0.131165
29,67,0.173015
29,68,0.349261
29,69,0.813377
29,70,0.727878
29,71,0.678832
29,72,0.810135
29,73,0.538366
29,74,0.288182
29,75,0.621034
29,76,0.261770
29,77,0.397688
29,78,0.397501
29,79,0.309329
29,80,0.386030
29,81,0.131397
29,82,0.208406
29,83,0.975505
29,84,0.272823
29,85,0.346322
29,86,0.979483
29,87,0.650600
29,88,0.306057
29,89,0.918025
29,90,0.539170
29,91,0.283675
29,92,0.777455
29,93,0.503995
29,94,0.684369
29,95,0.992632
29,96,0.256181
29,97,0.606182
29,98,0.215650
29,99,0.433844
30,0,0.770115
30,1,0.328473
30,2,0.450570
30,3,0.185740
30,4,0.467105
30,5,0.356994
30,6,0.998576
30,7,0.277425
30,8,0.303391
30,9,0.162622
30,10,0.719769
30,11,0.580577
30,12,0.020538
30,13,0.393325
30,14,0.897888
30,15,0.272443
30,16,0.419920
30,17,0.779024
30,18,0.027340
30,19,0.520862
30,20,0.862058
30,21,0.628034
30,22,0.249924
30,23,0.137945
30,24,0.207527
30,25,0.025621
30,26,0.615965
30,27,0.784441
30,28,0.496989
30,29,0.926334
30,30,0.469177
30,31,0.895633
30,32,0.534176
30,33,0.835375
30,34,0.984969
30,35,0.450065
30,36,0.587655
30,37,0.396316
30,38,0.153473
30,39,0.162516
30,40,0.586067
30,41,0.143896
30,42,0.416580
30,43,0.424656
30,44,0.561450
30,45,0.724850
30,46,0.187297
30,47,0.368713
30,48,0.048120
30,49,0.252859
30,50,0.503792
30,51,0.662977
30,52,0.358448
30,53,0.840129
30,54,0.245963
30,55,0.783479
30,56,0.478297
30,57,0.946381
30,58,0.972174
30,59,0.052664
30,60,0.114185
30,61,0.625914
30,62,0.483485
30,63,0.221074
30,64,0.674055
30,65,0.827397
30,66,0.131165
30,67,0.173015
30,68,0.349261
30,69,0.813377
30,70,0.727878
30,71,0.678832
30,72,0.810135
30,73,0.538366
30,74,0.288182
30,75,0.621034
30,76,0.261770
30,77,0.397688
30,78,0.397501
30,79,0.309329
30,80,0.386030
30,81,0.131397
30,82,0.208406
30,83,0.975505
30,84,0.272823
30,85,0.346322
30,86,0.979483
30,87,0.650600
30,88,0.306057
30,89,0.918025
30,90,0.539170
30,91,0.283675
30,92,0.777455
30,93,0.503995
30,94,0.684369
30,95,0.992632
30,96,0.256181
30,97,0.606182
30,98,0.215650
30,99,0.433844
31,0,0.770115
31,1,0.328473
31,2,0.450570
31,3,0.185740
31,4,0.467105
31,5,0.356994
31,6,0.998576
31,7,0.277425
31,8,0.303391
31,9,0.162622
31,10,0.719769
31,11,0.580577
31,12,0.020538
31,13,0.393325
31,14,0.897888
31,15,0.272443
31,16,0.419920
31,17,0.779024
31,18,0.027340
31,19,0.520862
31,20,0.862058
31,21,0.628034
31,22,0.249924
31,23,0.137945
31,24,0.207527
31,25,0.025621
31,26,0.615965
31,27,0.784441
31,28,0.496989
31,29,0.926334
31,30,0.469177
31,31,0.895633
31,32,0.534176
31,33,0.835375
31,34,0.984969
31,35,0.450065
31,36,0.587655
31,37,0.396316
31,38,0.153473
31,39,0.162516
31,40,0.586067
31,41,0.143896
31,42,0.416580
31,43,0.424656
31,44,0.561450
31,45,0.724850
31,46,0.187297
31,47,0.368713
31,48,0.048120
31,49,0.252859
31,50,0.503792
31,51,0.662977
31,52,0.358448
31,53,0.840129
31,54,0.245963
31,55,0.783479
31,56,0.478297
31,57,0.946381
31,58,0.972174
31,59,0.052664
31,60,0.114185
31,61,0.625914
31,62,0.483485
31,63,0.221074
31,64,0.674055
31,65,0.827397
31,66,0.131165
31,67,0.173015
31,68,0.349261
31,69,0.813377
31,70,0.727878
31,71,0.678832
31,72,0.810135
31,73,0.538366
31,74,0.288182
31,75,0.621034
31,76,0.261770
31,77,0.397688
31,78,0.397501
31,79,0.309329
